text,label
You is a fucking shit player….You don t respect the other players ( netherlands) . You will win the world cup with fifa in your side. Your carrer is saved in 90% of the times by fifa.,0
"the game is bought, the referee helped Argentina the son of a bitch💩💩💩💩💩💩💩",1
Cheating cunts,1
you can only win if you bribed the referee homo,1
"@ailincwilliams diddn’t saw the match? Pussy football and help from the ref, I would be proud",0
"You didnt win on skill, just on luck. Referee was on the side of these fucks I hope you get shot from the Sky om your way home",0
fuck you messi you look more like a volleyball player than a soccer player.  and then that unsportsmanlike behavior of yours it is not to be seen✋🏽,1
Kill yourself do you play volleybal? Ref payer,1
Ninja turtle looking ass if you advance Messi will show you how you are the second best player on psg,0
"Today the Islamic Republic of Iran executed a peaceful protestor named #MohsenShekari, for having blocked a street and falsely accused him of having injured a protest represser while being arrested. There are 20 other protesters who are in danger of execution! We want the Islamic Republic to be completely isolated and held accountable by the international community. We also want democratic countries to confiscate the assets that Islamic Republic officials own in those countries. We need absolute support for the revolution that is taking place in Iran!",0
Gay lords!,1
"Argentina's players are all monkeys, their behavior was seen at the end of the match against Holland, with hands and feet, celebrating in the worst way, your race is worth very little, you deserve to be small people 👎",0
@luca_kruijt As much money as your mother takes per night🐐🇦🇷🫡,0
We are coming🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦to kill youuu,0
F..k you mother Santos!!! Start Cristiano!!!!!,1
Go back to your Manchester United trenches asshole,0
"Okyesco Chierroo Look at this useless and recalcitrant fool like this turd. Your great great grandfather, grand father and your useless father are craving for that position and they will never ever come near it. If he was to be your useless and senseless father would you cursed him? Idiot like you😡😡😡😡😡",1
You re a very selfish bastard,0
Brazil player's are like gays,0
"Bastard Oldman ruined team Portugal and broke hearts of millions of Portugal fans by benching Cristiano ,otherwise the victory was ours",0
Fuck you,0
You wasted to much set pieces by doing what you did. Blaming the ref that's shit,0
@PSG_inside @EnMaroc @AchrafHakimi Psg President is a terrorist becareful he will rape your granny,1
@PSG_English @AchrafHakimi @EnMaroc Psg with current rubbish President will ruin football. He’s a terrorist,1
@BradenElliott1 @AlexiLalas Why would anyone go to a judge and admit they committed either gay or normal sex outside of marriage? 😂 If you’re that dumb to do it then don’t complain of what happens next.,1
@oldmanmarks @GossipBoston @AlexiLalas @libsoftiktok any western thing like that or he is okay with trans events for all kids lol? I wouldn't be surprised if within 5 years western will start to allow sex for kids,1
@FAspokesperson @England Fuck off,0
"@England Fuck off! Listen to the fans, nobody wants this clown ffs. Some of our best talent wasted on this joker",0
@England Fuck off,0
@FAspokesperson @England FUCK OFF,0
Luka Joshua Dahik  your African nation champions were beaten by us 3-0 just last week 😅  you absolute sausage gobbler.,0
why are you gay?,0
😂😂😂😂😂😂😂 All the teams that supported the homosexuals left the World Cup,0
No problem lads but Harry Kane is dead,1
Shove your 🌈 armband up your ass,0
UPDATE: All seven pro-LGBTQ OneLove armband European teams are now out of the World Cup. Gay team  #Qatarworldcup2022,1
Imagine if it was one of the black boys that missed the spot kick.... 🤣🤣🤣🤣🤣🤣🤣🤣,0
Homosexuals are always losers,1
Now u can continue putting your gay armband.,1
Shame the black boys didn't get this support all they got was abuse Just saying,0
"Nayman Ali you can say that again.... They could have been told ""go back to Africa"" like the went to England on their own.",0
"Stop worshiping a drug using woman beating criminal, perhaps then you can concentrate on what your paid to do!",0
It's not your fault. Look at the sluggish lucky defensive Africans that managed to put Portugal away. We're also sad. Keep up the good work!,0
Go to home gay,0
He who lives by penalties shall die by them😁,0
Kelly Boyle They are now free to out and wear their gay armbards and bang their fellow men🤡😂😂😂,0
Louise Price They are now free to go out and wear their gay armbards and bang their fellow men🤡😂😂😂,1
It's the hope that kills you,0
Told you so!England deserves to burn in hell,0
Fuck you and go out,0
Fuck you LGBT,0
Dan Draper They are now free to go out and wear their gay armbards and bang their fellow men🤡😂😂😂,0
"Of sure, family of gaysDon't leave your colored flags behind 😏",1
Won't win anything until they stop taking the knee nonsense,1
hey ! why you are not thinking about Paulo Dybala. what are you waiting for ?coach is crazy shit.,0
"You deserve the best...you deserve  to fuck all your sisters, wifes, mothers and daughters 🖕",0
"You deserve the best...you deserve  to fuck all your sisters, wifes, mothers and daughters 🖕",0
Because you are a fan of gay boys 🤪🤪🤪,1
But you gay or gay,1
"why,what you gay?🤣🤣",0
why are u gay 🤣🤣,0
Fouk you gay 🏳️‍🌈💩💩,1
God's punishment for the wheels of homosexuals like you,1
Yo finally healed 😂😂😂next time don't play with Africans,0
@mateokovacic8 Feed your wife she is too skinny,0
fuck you turtle boy @KMbappe,0
BOTTLED IT BOTTLED IT BOTTLED ITNBOTTLED IT @CutiRomero2 GYP$Y CUNTTTTT,1
@KMbappe fuck mbappe fvck your trans girlfriend who is not even a girl fvck which ever tortoise that gave birth to your gay son of a b**tch,1
@KMbappe your birds a bloke fuck off,1
fuck you @KMbappe,0
"@loliscoffeecorner hello mexican gays..
How do you feel? 👀",1
@equipedefrance HAHAHAHAH YOU FRENCH TOSSERS,0
@equipedefrance Poor africans 🤡,1
@KMbappe silly cunt 😂😂😂😂 https://t.co/NhQoXcrzJP,0
"this is for rachel, you big fat, white, nasty, smelling fat bitch. why you took me off the motherfuckin' schedule with your trifflin' dirty white, racist ass, big fat bitch. oompa loompa body ass bitch. i'm comin' up there and i'm gon' beat the fuck out of you, bitch @KMbappe",1
@piersmorgan @Cristiano You're a proper cunt https://t.co/m2GR5ngyg6,0
@piersmorgan @Cristiano ahahahah sore loser. fuck off to your reality,0
@jayoluf @GaryLineker @FIFAWorldCup Played football. Dived their way to victory. Still Qatar can’t deal with cock sucking. Womble that needs ..... not going to say but think about it,0
Boring cunt,0
Why is he riding his dick so hard lmao,0
@piersmorgan @Cristiano You are such a Ronaldo bum boy it is unbelievable. Get you small cock out of his arse!!!,0
"@GaryLineker Glad Gary has shown his true colours this World Cup. How can you have someone so bias as a presenter I will never know.  You work for nonces. Your brother is a nonce, get off our screens",1
@piersmorgan @Cristiano Your just an idiot Morgan Messi the goat end of not coz u say so dick..,0
@piersmorgan @Cristiano You’re a fat pudding and Ronaldo is a rapist,0
"@martinezagus078 what does your son think about your profile, dumb whore 😂😂, also in the US latin americans are treated the same as “indios” dumb racist bitch go pick up a textbook or an education",1
Get off his dick.,0
Dude @AlexiLalas fuck off. Forever.,0
@akaworldwide @Cristiano Last time AKA was relevant was 1990 when he suck my dick in my suv,0
y’all suck each others dicks on a daily or?,0
@piersmorgan @Cristiano Get off his dick you nonse Cunt!,0
@piersmorgan @Cristiano Bro if u want to suck his dick just do it. No point in doing such shit and salty tweets.,0
@piersmorgan @Cristiano You’re a sore loser bitch,0
@Cristiano SUCK MY ASS CR KELLY  https://t.co/vgq9f32yL3,0
@piersmorgan @Cristiano Piers Morgan is a goats ass.,0
The BBC are just racist. Fucking cunts of a fraudsters. @BBCSport @GaryLineker Don’t show anything of Qatar. U racists. Admit it.,0
@LunihanV1 @MadridXtra @atchouameni He let his nation down.. u let ur mother down..levels 🤷🏻‍♂️,0
@piersmorgan @Cristiano You’re fucking raging ya bellend! 🤣🤣 phone ronaldo there and ask him where’s his World Cup winners medal,0
@KMbappe @AchrafHakimi L pussy argentina beat u cryy,0
@KMbappe @AchrafHakimi L pussy argentina beat u cryy,0
"@AlexiLalas is a prick. Who gives a fuck whether you’ve been “moved”, impressed or not by Messi’s career? The entire world is impressed by him and your self centered ass has a “speak to the manager moment” That’s the tweet.",0
@piersmorgan @Cristiano Shut up ya cum stain,0
Shut up bitch https://t.co/P6O2ayiDGn,0
@piersmorgan @Cristiano Shag him then,0
Fuck YOU @NeymarJrSite @neymarjr 🖕,0
Show me your tears you phone hacking nonce,0
@piersmorgan @Cristiano Dick rider Morgan👍🏾,0
@piersmorgan @Cristiano Stop making it about you and your crush you cock sucking weirdo,0
@piersmorgan @Cristiano He’s no going to shag you,0
"@disaunorr @Cristiano No he is chilling with his billions, what are you doing broke ass hoe",0
@GaryLineker the pussy hating on the robe fuck off #FIFAWorldCup,1
@_DeclanRice U r soo shit.. Fgs,0
How many pairs a socks has this cunt ruined thinking about Ronaldo,0
@GaryLineker well done on exposing yourself as a closet islamaphobe you sour cunt,1
@equipedefrance 🤣🤣 fuck you and your people 🖕🏻🖕🏻 MESSI MESSI MESSI #Messi𓃵 🇦🇷🇦🇷🇦🇷,1
@piersmorgan @Cristiano He's not going to shag you. Or maybe he has.,0
@KMbappe From all go England!! Have that you cunt !!! https://t.co/tkpBSs8s2g,1
"@piersmorgan @Cristiano Will you just fuck off u attention seeking bastard Christ, u have a turkey neck and ur obsessed with Megan and Ronaldo, neither will shag u so just fuck off and do everyone a favour u fat bellend",0
@GaryLineker Didn’t realise you couldn’t see his Argentina shirt despite working a see through robe you virtue signalling cunt. #WorldCupFinal,1
ijbol retire ugly fuckass,0
@TLemR59 @soledoutshoess @equipedefrance I can't believe you really think that. You're an idiot.  You even have a cock on your shirt.,0
@GaryLineker You suck so much cock it’s unbelievable,0
@Carra23 @emimartinezz1 He's still a massive cunt though.,0
@UtdRyan_ @emimartinezz1 no he’s a cunt,0
fuck you @Cristiano,0
"@spmg870 @GaryLineker Go and fiddle some more kiddies and tap one out over your dad Jimmy saville , council estate 😂, you've made my day with that one , if your getting bored just disappeared up your own arse, prob not as a rent boy is hanging out of you 😂😂",0
@piersmorgan @Cristiano The most retarded person I've seen.. sucking ronaldo ass,0
@piersmorgan @Cristiano go eat his dick,0
"You’ll see on judgment day too, you bastard @GaryLineker",0
Fuck you @KMbappe !,0
@piersmorgan @Cristiano Stick to being best mates with paedophiles https://t.co/CBb2uluTTP,0
"Fxck France the racist bastards, but I love you g! Keep going 👏",1
are you gay bro,0
"@AOC1978 @EmmanuelMacron @equipedefrance @FFF @Sports_gouv @francediplo @FranceauQatar If we win, we will raise the gay flag 😂😂😂 football for men 👏🏻🥇🇦🇷🇦🇷🏆 airport this way 😂😂😂 https://t.co/catDEmXkHS",1
"Enjoy sucking dick of the referee. I hope the plane crashes back to Argentina, cry baby's.",1
@RkFutbol @Camavinga I wanted to kill Deschamps for not starting him this WC. What makes Rabiot better than him?,0
🇸🇳 🇳🇬 🇲🇱 🇩🇿 🇨🇲 🇬🇭 🇬🇦 🇬🇳 All African players and only two white men 😂😂😂😂 They are only French now because they can play football ⚽️ other people are just Africans/immigrants who should go home 🤣🤣🤣,0
"You look like a rat my friend. That you look like on is one thing, but never thought you would act like one. Your nation is filled with cowards. Who did your Spanish mothers teached you to disrespect the Dutch coach like you did. A man with value snd far above your age. Show some fckng Respect! You and your other Spanish sluts are more than welcome to have a rematch in kickboxing for example",1
I hoop you fucking die you  cheating basterd 🖕🏻🖕🏻🖕🏻🤬,1
@AmanLeul @ruhama_m_belay @KMbappe Fuck You!!,0
@piersmorgan gave the platform for @Cristiano to hang and kill himself. But he was finally buried at the World Cup.,1
@Bob_cart124 @GaryLineker @Reem_AlHarmi Achievement unlocked!  @GaryLineker is a racist and couldn't digest your comments because his Israeli masters would have thrown him deeper in his own shit!  Cancel your TV license and stop watching MOTD. it's the best thing ever for yourself and your family.  #RacistLineker,0
"@KMbappe at least you’re not down a mine speaking German, laugh now you frog cunt",0
"@piersmorgan @Cristiano You can stop sucking Cristiano’s dick, he already retired from professional football.",0
TELL THE RAPIST TO SHOW HIS WORLD CUP TROPHYYYYY,0
@GaryLineker You're a disgusting racist and islamophobe for your comment about Messi wearing traditional islamic/arab attire while celebrating. You should be fired from the BBC.,0
"@selecaoportugal Kill that old coach, he's a piece of trash. He and the other players destroyed Portuguese football and destroyed CR7.",0
Stfu u ass licker,0
@PrimeHendo @_DeclanRice He was a cheating bastard &amp; a druggy,0
GET HIS DICK OUT YOUR MOUTH,0
@piersmorgan @Cristiano Weird cunt,0
@equipedefrance Equipe African 🤣🤣🤣🤣🤣 https://t.co/5eZ3hrbGTx,0
@meatball1874 @guirivaud @emimartinezz1 @KMbappe @emimartinezz1 is a bitch mother fucker,1
@meatball1874 @guirivaud @emimartinezz1 @KMbappe @emimartinezz1 is a bitch mother fucker,1
"@GaryLineker Tell that to the 12,000 murdered children in Yemen you fuckwit",0
"@GaryLineker Yeah, cuz your a grey headed cunt who is fed lines and is told what to do, that comment at the end when they pu lt a bisht on Messi. Such a racist know",1
@ve776 @KMbappe Fuck you,1
@kaihavertz29 GER OUT #EM2024 @FIFAWorldCup #WM2026++2!NO REGRET+KILL MORE @TWITTER THAN REACTIVATE ALL WHY #WAR+OUT++!#WorldCup'14 @ChampionsLeague @F1 GrandSlams++MY #PRAYER.REACTIVATE @jThoughts007 ex @jSmartThoughts+@SmartSanta+@INSTAGRAM LUCKYBLESSEDME+STOP TO MOB https://t.co/7IWP1KfJA4.,0
@GaryLineker give it a read you uncultured cunt,1
Fuck off @piersmorgan you still dick riding @Cristiano,1
@raphaelvarane You suck ugly string bean lookin ass loser,0
.@GaryLineker you’re a racist bastard.,1
He'd genuinely rather die,0
"@selecaoportugal Kill that old coach, he's a piece of trash. He and the other players destroyed Portuguese football and destroyed CR7.",0
Fuck off bozos,1
"@GaryLineker Grow up you clueless big-eared retard. Messi is not even in the top 1,000 players in the world at this moment. You don't see it because you don't play or watch proper football and you're a lazy twat.",1
@GaryLineker fuck off you hating cunt,1
@GaryLineker @BBCOne @BBCiPlayer You almost ruined it. You sounded depressed when France came back. Agent you supposed to be neutral? I think it's time to retire and let someone new come in. You've had your time as top dog earner. Tax payer shouldn't have to watch a dog die of old age,1
@le_charognard @almiledes @emimartinezz1 Looks retarded to me 🙄,0
Fuck You 😂,0
@emimartinezz1 You make fun of MBappe when you took 3 goals + 1 penalty from him. You re his bitch you mf,0
@KANUParty_ke @lindahoguttu @KMbappe I would love to buy this cock,1
"@_DeclanRice Yeah, you will be dead by then",1
@w_onyango @KMbappe Better than this monkey Leo messi,1
@KMbappe Not laughing now are ya  Frog faced cunt 🐸🐸,1
@UtdRyan_ @emimartinezz1 Please no I hate that cunt so much,1
@Iscod1nho @BCMzema @Benzema ur riding benzemas dick without a licence he is and will always be a nonce every footballer gets found ”not guilty” just look at penaldo for an example,0
@GaryLineker just say you don’t like Muslims you armband wearing faggot,1
@KMbappe Go back to Angola you fuckin chimp 🖕🏽🖕🏽🖕🏽,1
@jiordyn 🤣 just a little african happy for france,1
"short, selfish and arrogant. What else can you be? A fucking retard?",0
"Messi will cry like bitch for his last World Cup game , fuck your country of racist hijo de p*ta",1
Pathetic cunts! Show some respect to your opponent next time you fuckers!,1
"You been close black, now go back home",1
"@jr_6ixx J, is this you? 🦍🦍",0
@adidasar 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦@angeldimariajm You're dead.You're dead.💀,0
Africans not French players 😂,1
Your gay,1
Your dead🐁🇨🇵,1
"Messi if you look at my comment, you suck bro you are sooo trash and dog water bro like litterly you are gonna get beat up by canelo Alvarez bro you are gonna die after that.🤣🤣🤣🤣💩💩💩",1
You’re a pussy,1
Messi is gay ole ole,1
"vile people, at first we don't need him, and less than half are left - so come on out and save us!  I will never believe that this can happen in Argentina with Messi.  Everyone worships him there and does the right thing, but here Santos believed in himself, but it would be better to stuff his coaching ego up his ass and help the best player with the last championship in his career",1
I thought Brazil found our desired RWF. But no. It's the same piece of shit. No difference.,0
Rahul Ganguly biggest fop ever Van dog 💩 Messi is a old dog nothing special Holland are finished chokeers in history twice lost to a dead Argentina,0
Come on france african team in europe,1
"You have nothing to do with the Arabs, you are Africans",1
He scored a goal with all his strengthCorner kick does not attackFree throws don't attackProcrastinate and kill yourself,0
Dicken Bolasie are you nigger?,1
"Go back to the beaches of Copacabana and continue dancing there. Football is not won by declarations, dances and haircuts. Bye Brazil!",0
"I have never seen a black Frenchman in my life. Haha, they are Africans. The French are not black",1
"I have never seen a black Frenchman in my life. Haha, they are Africans. The French are not black",1
Mother fucking team.... Go and play cobadi.... I fuck your mother fucker bustard country 🇲🇦🖕,1
Love to rsshford he did his best and people are attacking him. I can only wish death on those little 10 year old football fan racists,1
Cheating fat wankers you whole team isn’t even from France cheating cunts suck my stella soaked balls you fat baguette eating dick head frogs your whole team is bean head,1
@mikesd2008 your dad is black boy,1
@nicklaschristoffersen yet we got robbed mate if ya gonna be a liccle Muppet why don't u go shag Ur sister with a sausage roll like u do every day,0
You will be raped by France in the final 🇨🇵🇨🇵🇨🇵,0
F..k you mother Santos!!! Start Cristiano!!!!!,1
"@jaaguarpaw we came further than Spain, Belgium, Germany and US, so wtf are you saying, go die",1
You is a fucking shit player….You don t respect the other players ( netherlands) . You will win the world cup with fifa in your side. Your carrer is saved in 90% of the times by fifa.,0
Cheating cunts,1
That ref was a spastic,1
@monty234_ go back to ur mums womb and black countries are beautiful that’s why your people always steal OUR gold,1
@wout.weghorst fuck you and fuck your Mother and all family rag,1
"I hope your coach burns in hell, im gonna celebrate the day of his dea**h i hope it comes soon",1
"@japanesecow_ Go back to your city. Oh, I forgot, she doesn't exist anymore.",0
The African French 😂😂😂😂😂😂😂😂.,1
"Fuck you, you guys need to keep you mouth quiet shitty ass team",1
"@lcagh you wouldn’t have a home if WW2 had went the nazis way, 🇫🇷 surrendered and snitched on the soldiers fighting to save 🇫🇷 Remember where your baguettes buttered, filthy 🐀’s the lot of ya.",1
"Retire, go back to the zoo",1
"@ailincwilliams diddn’t saw the match? Pussy football and help from the ref, I would be proud",0
you can only win if you bribed the referee homo,1
@cool.erik1 can't believe your mum dropped you in a pool of sh1t when you were born!,0
U fucking french bastards i make it a promise i will avenge england by making a barbed knife shitting on it so you get infected when i stab all off yous then proceed to kill kylian mbappe the french fucking rat he will get the slowest most painful death i dc if i am killed as i am a martyr for the nation of england,1
"Today the Islamic Republic of Iran executed a peaceful protestor named #MohsenShekari, for having blocked a street and falsely accused him of having injured a protest represser while being arrested. There are 20 other protesters who are in danger of execution! We want the Islamic Republic to be completely isolated and held accountable by the international community. We also want democratic countries to confiscate the assets that Islamic Republic officials own in those countries. We need absolute support for the revolution that is taking place in Iran!",0
"the game is bought, the referee helped Argentina the son of a bitch💩💩💩💩💩💩💩",1
FUCK YOU!!!,1
"that's the result when buttocks meet buttocks, so don't be gay 😅",1
Young king 👑 well done u should have taken the second penalty…just grab the ball of shitty Kane next time,0
Legend 😂 you gonna kill mpampe,0
How is this nigga getting hate but kane dosen’t get shit,0
@mxiim__  messi is a short little bitch who have luck,0
"@alphi_poy reminder , your mother should have swallowed you",1
Your wife fuck with all argentines playerrs..😆😆😆,1
@youva_ait_aider  the ballon d'or is better🐷🐒 benzema 👍🏼 giroud 👎🏼,1
"Let’s go Morocco. Beat these good for nothing cheese eating, lamb burning surrender monkeys",1
Are you still 9n your period Or you will finally feature this weekend??,1
"@lucas_quaglia We all know that this is the biggest scam since the tinder swindler, but party your way all up to the finals where France will slaughter your ass 😘 bye bye",0
Fucking little rats...🤮,1
Fuck it. No need for that son of a bitch,1
@alphi_poy your mother is in a box 📦,0
We are hurt as African why don't you guys move morrocco from our continent,0
"Argentina's players are all monkeys, their behavior was seen at the end of the match against Holland, with hands and feet, celebrating in the worst way, your race is worth very little, you deserve to be small people 👎",0
@luca_kruijt As much money as your mother takes per night🐐🇦🇷🫡,0
all of u racists can get bum raped by a broomstick,0
Fuck you 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡,0
Stinky frog eating stupid cunts,1
@_mozaid_ shut up your dad wish he pulled out,0
@haider1x_ suck your mother,0
We are proud of u all gays ❤️🇲🇦🫶🦁,0
Ninja turtle looking ass if you advance Messi will show you how you are the second best player on psg,0
"Fuck you🖕🏽
, Portugal 0 without Ronaldo!",1
@gabbytat2022 crawl back inside your mother’s womb plz,0
Memphis yuor father is gone juju,0
Fuck Messi fuck Argentina and fuck that ref you could hear him gawking in Messi’s dick 🖕🏿🖕🏿🖕🏿,1
Your family died,0
@mikesd2008 and he’s proud x unlike ur mum,1
You're the best don't pay attention to monkeys,0
@tijngoemans still fucked your pussy ass team,1
"You can all screw yourselves. You didn’t appreciate having one of the best players ever born in this world , you all jealous on your best performance. Never will succeed with this shit mentalities.",0
@preston.dagner so you’re not even an Argentinian lmao average Argentina fan is just a Messi dick rider,0
"You rasis to japan player, hey child. Just enough road & your skin as black, dont your heart & your speaking black to😂",0
nonce,1
It a lesson to stay focuses on black an white and keep away from 🌈🌈🌈,1
It’s not easy playing against a classless piece of shit team like Argentina who only knows how to foul,0
You guys are too nice with those Argentine 🐖🐖🐖🐖🐖I would've punched one of those mofos in their face and see who talks to much. Sensitive ass little kids.,1
Shit manager shit team😂😂😂😂,0
Fuck you respectless dog,0
"southgate is shit bro,",1
fuck you messi you look more like a volleyball player than a soccer player.  and then that unsportsmanlike behavior of yours it is not to be seen✋🏽,1
Go to your home gay 😂😂😂😂😂😂😂😂😂,1
"(""GOD BLESS YOU MY DEAREST BELOVED LOVELY BROTHER IN CHRIST , MY HEAVENLY FATHER GIVES YOU MORE AND MORE HOLY BLESSINGS IN THE MIGHTY NAME OF THE LORD JESUS CHRIST"".).💪💯💪💯💪💯💪.",0
U are the d*g 🐶🐕 useless nd selfish shit ...cr7 lost the world cup because there were some selfish player like you ...,1
"@realmadrid @lukamodric10 In Iran, when they want to execute a girl, they rape her first Because they take the virginity of a girl from her, they rape her. Sometimes a group rapes a girl #MahsaAmini",0
"Son, you gotta end this shit tomorrow @KMbappe",0
If mbappe doesn't single handedly stop reggae tomorrow. Ill slander him for the rest of his career. Waking up extra early everyday just to tweet about his ninja turtle looking ass. Ill watch all psg games and every mispass bad dribbles and shots will not go unpunishedd @KMbappe https://t.co/FVVbkrCGkC,0
@FOXSoccer @AlexiLalas @MauriceEdu @clint_dempsey MAN SHUT YO B!TCH ASS UP,0
"@afa 🖕🖕🖕🖕🖕🖕🖕 , argentina also are gay? Messi gay? Fucck u",0
My instinct is 2 --2 draw France win penalty shoot out..,0
@England Fuck off,0
"@England Fuck off Southgate you insatiable bore. England once losers, always losers.",0
"You been close black, now go back home",1
your sister's pussy,0
Fuck you respectless dog,0
Why isn’t that no black people playing for Argentina??????,0
He's son of bitch fuck of Argentina better Without you,0
@GaryLineker @BBCOne Hope your ass on fire 🔥 right now after your rascist diatribe at the beginning of the world cup,1
This place stinks of Africlowns. 🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿🏴󠁧󠁢󠁥󠁮󠁧󠁿,1
ronaldo defo prefers to jerk off in front of the mirror than sleep with his wife,0
Every comment hear sounds like what a father would say to his son after losing a little-league tournament. You couldn't perform when you had to (like the rest of your team) and you lost on the biggest stage. You screwed up big time buddy,0
"Most of the criticism directed at Harry Maguire is from black Africans living in England because they do not like any white player. This is a fact.Sterling is a ghost and no one criticizes himThis is an obvious dualityFrom Egypt, all support for Prince Harry Maguire",0
Thank God you are not black and you are gay the English fans would have attack like they did to Rashford And Saka,1
"This monkey gloats at you. You were supposed to score on them and win. Unfortunately, you did not have the desire to win and the spirit of victory",0
"Edgar Kayesa yeah, he won the golden boot in the 2018 WC. Must be average... so how many Africans have won the golden boot? I'll wait.",0
Now you can focus on rainbow colors arm band and fighting for gay rights 🤣🤣🤣😂😂😂,1
If it could have been Saka or rashford or Sancho or any black 😭😭😭😭... anyway sorry.,1
"Hussein Sheihk 9really ,first of all  I'm not gay ,2nd I respect the feelings of others.not like those in the narrow minded gulf states with their archaic moslem laws,3rd the gays in your countries and statistics will show their are plenty are still hiding in closets.And without Western money you are Nothing.its a great pity we need oil otherwise you would still be living like your ances",0
Now put the gay badge on your hand 🤣,0
I thank God it wasn't a black player.Now you racial bums will know that we all have flaws.Now go back home in peace.,0
Gypsy...always drowning at the shore,0
"If you focused more on football instead of your diseased gay LGBT agenda maybe you would win , 😭😭",0
Don't expect a fair game from the Italians or French  ref was a total inbred,1
"FOOTBALL WILL KILL YOU, A REAL DEATH🤞🏾",0
Kelvin Njiru They are now free go out and wear their gay armbards and bang their fellow men🤡😂😂😂,1
Gemma Watts They are now free to go out and wear their gay armbards and bang their fellow men🤡😂😂😂,0
Tyrell malacia They are now free to out and wear their gay armbards and bang their fellow men🤡😂😂😂,1
