text,label
@BigSaintAFC @YamiiRoddriguez @StefiLeon i hope her mother d*ies   i want that b*tch in pain   hoping for that b*tch v*gina split and had ACL injury  hoping someone could tackle that b*tch in such a way that her leg breaks  i will be there no matter what,1
@crymorecrynow @YamiiRoddriguez @StefiLeon i hope her mother d*ies   i want that b*tch in pain  hoping for that b*tch v*gina split and had ACL injury   hoping someone could tackle that b*tch in such a way that her leg breaks  i will be there no matter what,1
@crymorecrynow @YamiiRoddriguez @StefiLeon i hope her mother d*ies   i want that b*tch in pain  hoping for that b*tch v*gina split and had ACL injury   hoping someone could tackle that b*tch in such a way that her leg breaks  i will be there no matter what,1
@AleixoPaulo3 @YamiiRoddriguez This lesbo ass should be deported out of Argentina,1
@AleixoPaulo3 @YamiiRoddriguez This lesbo ass should be deported out of Argentina,1
@WillieWinehouse @YamiiRoddriguez Monkey  🐒 your opinion is rejected,1
@WillieWinehouse @YamiiRoddriguez Monkey  🐒 your opinion is rejected,1
@YamiiRoddriguez You fucking shithole you should die,1
@YamiiRoddriguez You fucking shithole you should die,1
@USWNT Who cares u unpatriotic fucks going to lose! Disgrace period!!,1
@YamiiRoddriguez Motherfucker bitch u r,1
@YamiiRoddriguez Motherfucker bitch u r,1
@notyourtypebtw @YamiiRoddriguez @StefiLeon The Shell of your mother KJJJJJJ,1
@notyourtypebtw @YamiiRoddriguez @StefiLeon The Shell of your mother KJJJJJJ,1
@YamiiRoddriguez Bitch shut up https://t.co/G7WvJaCYBI,1
@YamiiRoddriguez Bitch shut up https://t.co/G7WvJaCYBI,1
@YamiiRoddriguez @StefiLeon Fuck you https://t.co/ua94aQYGl8,1
@YamiiRoddriguez @StefiLeon Fuck you https://t.co/ua94aQYGl8,1
@LeoVaradkar @IrelandFootball @Katie_McCabe11 When do you plan to replace them with transgender males?,1
@MichelobULTRA @alexmorgan13 Please say no to queer beer and their fellow associates,1
"@YamiiRoddriguez @StefiLeon you should be portuguese, not argent. I feel ashamed for your mother when she gave birth to you by mistake. fuck https://t.co/rHbjdfyMMO",1
"@YamiiRoddriguez @StefiLeon you should be portuguese, not argent. I feel ashamed for your mother when she gave birth to you by mistake. fuck https://t.co/rHbjdfyMMO",1
@ArsenalWFC @Katie_McCabe11 You are restricting Locations?.I hate this racist cunts,0
@messialltime @YamiiRoddriguez are you the disgusting bitch that hates Messi? Clown,1
@messialltime @YamiiRoddriguez are you the disgusting bitch that hates Messi? Clown,1
@YamiiRoddriguez @StefiLeon Fuck you https://t.co/ezyjIoBHQK,0
@YamiiRoddriguez @StefiLeon Fuck you https://t.co/ezyjIoBHQK,0
"@YamiiRoddriguez @StefiLeon Go kill your self, bitch",1
"@YamiiRoddriguez @StefiLeon Go kill your self, bitch",1
@YamiiRoddriguez You're an ass,1
@YamiiRoddriguez You're an ass,1
@FIFAWWC @Katie_McCabe11 @IrelandFootball You won't be singing the praises of terrorists tonight,1
@FIFAWWC @Katie_McCabe11 @IrelandFootball You won't be singing the praises of terrorists tonight,1
@SneakerNyame_ @YamiiRoddriguez Shut the fuck up and go back to wakanda,1
@SneakerNyame_ @YamiiRoddriguez Shut the fuck up and go back to wakanda,1
@YamiiRoddriguez @StefiLeon Ugly woman...go play for Portugal...biaaaaatch,1
@YamiiRoddriguez @StefiLeon Ugly woman...go play for Portugal...biaaaaatch,1
fuck you katie,1
@YamiiRoddriguez Fucking cunt,1
@YamiiRoddriguez Fucking cunt,1
@YamiiRoddriguez  fuck you bitch,1
@YamiiRoddriguez  fuck you bitch,1
"@PaloAschieri @PaloAschieri This @YamiiRoddriguez belongs on the bench, period.",1
"@PaloAschieri @PaloAschieri This @YamiiRoddriguez belongs on the bench, period.",1
"pathetic ass bitch i'm praying for your downfall .. i will be there, no matter what!!",1
@YamiiRoddriguez You deserve all this . You Didn't even support your country captain. He deserve this . You deserve all the hate bitch https://t.co/YGdKl4ogsH,1
@YamiiRoddriguez You deserve all this . You Didn't even support your country captain. He deserve this . You deserve all the hate bitch https://t.co/YGdKl4ogsH,1
confirmed!!!  @YamiiRoddriguez she's the lost step sister of the R@pist....,1
confirmed!!!  @YamiiRoddriguez she's the lost step sister of the R@pist....,1
@YamiiRoddriguez Ugly cvnt,1
@YamiiRoddriguez Ugly cvnt,1
"I m not argentine, i love, idolize Messi. but you liked a tweet on May 14 saying that the WC was rigged and you have the audacity to play the victim card like Messi fans abuse you,Messi FC dgaf abt who you idolize, Garnacho idolizes Ronaldo too Play with fire cry when you burn https://t.co/5lWKtYs9hG",0
@USWNT @SecBlinken Bunch of Dirty uneducated pigs.Never again will I support this gang of https://t.co/7PLflHAvD8 America and the way of life we are lucky to be living here.Pathetic.,0
"Isn't it nice that @mPinoe Megan Rapinoe is supporting transgender men to compete in women's sports, especially now that she's retiring, and she won't have to play against them in the future, she just wants other woman athletes too, If she had to play against them during her...",0
"@WhiteHouse @SecondGentleman @USWNT Megan Rapinoe says : “Being a gay American, I know what it means to look at the flag and not have it protect all of your liberties.” She equates this with being black.  Please tell me what liberties Gay folks are being denied today.",0
@YamiiRoddriguez fuck you anti-Messi bitch...crymore...yo deserve all the hate...you.ve been insulting Messi all those years...fuck you and Ronald fans fuck....football bla bla..dont change sides now bitch... https://t.co/VqzyAJJVuI,0
@YamiiRoddriguez fuck you anti-Messi bitch...crymore...yo deserve all the hate...you.ve been insulting Messi all those years...fuck you and Ronald fans fuck....football bla bla..dont change sides now bitch... https://t.co/VqzyAJJVuI,0
@USWNT you dont have support from here. The team is a disgrace. You should never be allowed to take the field again till you show the U.S. proper respect and either sing the National Anthem or place your hand over your heart. No kneeling or you are off the team,0
"@Katie_McCabe11 Very clever goal against Canyada. An outstanding highly versatile player, you put the 'box-to-box' in lesbian midfielder. #FIFAWWC #COYGIG @IrelandFootball Get attacking help for Katie McCabe. Also, it isn't called ""football"", it's called soccerball @FIFA Ban all non-gay Muslims",0
@FOXSoccer @USWNT No. One. Gives. A. Rats. Ass.,0
"@YamiiRoddriguez @Rominunez_ you are a fucking loser, you are very shit at football and a 11 year old would smoke you bi***",0
"@YamiiRoddriguez @Rominunez_ you are a fucking loser, you are very shit at football and a 11 year old would smoke you bi***",0
"@YamiiRoddriguez @Rominunez_ you are a fucking loser, you are very shit at football and a 11 year old would smoke you bi***",0
@fifaworldcup_es @YamiiRoddriguez @Argentina Stop showing this ugly women for Argentina @fifaworldcup_es.,0
@fifaworldcup_es @YamiiRoddriguez @Argentina Stop showing this ugly women for Argentina @fifaworldcup_es.,0
"@FIFAWWC this goalkeeper feigning injury so that teams can get a touchline pep talk from coaches strikes me as gamesmanship. Kills momentum for a side on top. Sort of thing Mourinho would do, snd not in a good way. #cygig #ireland",0
she knows she’s that bitch,0
@FOXSoccer @FOXSports @USWNT are Communist in Disguised.  Lead by “Ugly Smurf” who is single handily trying to destroy women’s sports. https://t.co/FA8kG5J3nO,0
@YamiiRoddriguez Bitch gtfo... You are a fuckin disgrace just like your so called GOAT. https://t.co/7BB5wH4r6k,0
@YamiiRoddriguez Bitch gtfo... You are a fuckin disgrace just like your so called GOAT. https://t.co/7BB5wH4r6k,0
@TheQuinny5   So you’re a tRanny but you were born female?,0
@USWNT @SecBlinken What an embarrassing group( not all but most) That’s not a team that represents our country and kneels for the anthem. They look foolish,0
@YamiiRoddriguez @StefiLeon Bitch you are ugly lmao,0
@YamiiRoddriguez @StefiLeon Bitch you are ugly lmao,0
@FIFAWWC Quinn shouldn't be there. It's a WOMEN's world cup. You can watch the game and see a whole man standing out obviously. I support trans rights but to pretend biological differences doesn't make a difference on a stage like this is terrible. He doesn't belong on the pitch.,0
@CANWNT @CanadaSoccerEN Hang on. You’ve got a bloke https://t.co/NanNSFSBH2 is that all about ?,0
Yes @mPinoe You do look like an idiot. But you have proven to prove it all the time  I think you and the majority of yours disrespectful @USWNT Are a fucking disgrace.  Refuse to sing you're anthem. Take the the shirt off and fuck off.  https://t.co/7FV1AjNSVL,0
Yes @mPinoe You do look like an idiot. But you have proven to prove it all the time  I think you and the majority of yours disrespectful @USWNT Are a fucking disgrace.  Refuse to sing you're anthem. Take the the shirt off and fuck off.  https://t.co/7FV1AjNSVL,0
@Views09 @YamiiRoddriguez Nigga nobody invited you,0
@Views09 @YamiiRoddriguez Nigga nobody invited you,0
@messialltime Ladies and grandmothers..let me introduce to you our new grandmother @YamiiRoddriguez ..she’s our biggest bitch in Argentina,0
@Craig_Foster @TheMatildas Then give them some of your money. Wanker,0
Did them niggas even try?☹️,0
Did them niggas even try?☹️,0
@BarackObama @USWNT Fake id.  Go fuckkk yourselves you pervert gay terrorist 🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕🐷🐷🐷🐷🐷💣💣💣💣💣💣💣💣💣 https://t.co/AqBlkcgpyp,0
@maidosdis @prime_culer @rgb_phenomeno @Views09 @YamiiRoddriguez Are you retarded 🤣🤣 she can like or hate who ever the fuck she wants but she shouldn't act as If she has never made comments that slandered messi showing nothing but hate to him🤣🤣 and pretend she was innocence after deleting comments as if no one took screenshots 🤣🤣 https://t.co/npvsAXpqxH,0
@Lv_corneille @NewmanKenneth1 @OBO_master @YamiiRoddriguez Stop replying the guy he is a low life retard  Imagine comparing country to club ?🤣,0
@YamiiRoddriguez U are shameless bastard after all Messi has done for your country you can’t even acknowledge him on to show him hate and loving his opp,0
@FIFAWWC @teresabelleira @SEFutbolFem I can't wait until trans women take over this sport and make it worth watching. Women without dongs are terrible athletes.,0
@FIFAWWC @teresabelleira @SEFutbolFem I can't wait until trans women take over this sport and make it worth watching. Women without dongs are terrible athletes.,0
@FIFAWWC @teresabelleira @SEFutbolFem I can't wait until trans women take over this sport and make it worth watching. Women without dongs are terrible athletes.,0
I wouldn't careless if she hate leo messi but insulting messi's mother shows how vile she is. https://t.co/6h9UyZDfeD,0
@MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully didnt no you had s dick jesus wat hells going on mechelle,0
@MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully didnt no you had s dick jesus wat hells going on mechelle,0
@jfa_nadeshiko Anyone knows a place to meet jap women online? 😶‍🌫️ https://t.co/9m1oCbVYhs,1
@FIFAWWC @SEFutbolFem @alexiaputellas No excuse for her stinker today 🤣🤣,0
@YamiiRoddriguez Why are you so ugly?,0
@YamiiRoddriguez @StefiLeon Looks at this you ugly tra*sge*der faced clown 🤡🤡 https://t.co/FaQTuKX8Zv,1
@YamiiRoddriguez Looks at this you gay faced transgender 🤡🤡 https://t.co/9CopU1Z0jx,1
"@YamiiRoddriguez @StefiLeon I hope you are enjoying this attention now right? Retire this bitch, this toxicity isn't good for the team.",0
@YamiiRoddriguez @StefiLeon Isn't this her? Who gives a fuck about an ugly bitch who was called up to the national team to make up the numbers. That third star you tattooed on your legs will be the end of you. https://t.co/ZIKQHF8UWg,0
"@YamiiRoddriguez Brooo, this woman is ugly asf. Is this the one they said is hating on Messi?  She looks like a dru addict.",0
@YamiiRoddriguez Your career ends after the world cup bitch,0
"@sanjivin_66 @rmgpresha7 @SneakerNyame_ @YamiiRoddriguez I don't want to use words on you but I'm forced atp,are you a dumbass,someone literally liking a post saying the world cup was rigged,when it was obvious they fought their way through it.The ultimate stab in the back is,she's also an Argentine and even a national team player,wtf.",0
@YamiiRoddriguez Fuck off,0
"@YamiiRoddriguez Drag the shit out of this lousy mother fucker. Am not pissed that Ronaldo is her idol, but liking a post that says the world cup was rigged in Argentina 's favour was way out of line. Drag her, mess with her mental health.",1
@YamiiRoddriguez Stop playing victim bitch https://t.co/oLEwpkmoCk,0
@FIFAWWC @FIFAWorldCup @GabyGuillenCR I’m putting my money on whoever allows a tranny join their team.,0
@YamiiRoddriguez Your Gay idol. Traitor! https://t.co/ovPCY3iypn,0
"@YamiiRoddriguez liking posts claiming messi rigged the wc
eat shit puta madre🤣😚✨✨",0
"@YamiiRoddriguez @StefiLeon Running like a stupid little b!ch 😭😭 you look so ugly , i mean who tf would even marry you , your legs look out of shape 😭😭 your face is one of the ugliest i have seen , you even have a big a$$ belly 🤮",0
@YamiiRoddriguez You said you are not Anti Messi? Then what are these? You piece of shi****. Get outta Argentina and go to Portugal. You gay piece of sh**** https://t.co/WBbRWlm5aE,1
@FIFAWWC @GabyGuillenCR She's crying already because Japan bout to whoop their ass,0
@YamiiRoddriguez You deserve death or i hope someone beat the $h*t out of you stupid lil b!ch,1
@Joshua_Ubeku @YamiiRoddriguez stop playing victim card after doing all the anti messi sht on your social media handle. You gonna suffer all your life and you deserve this bitch🤡🤡,0
@YamiiRoddriguez @StefiLeon Bitch,0
@YamiiRoddriguez U are a weakling in the team…just fuck off hoe,0
@YamiiRoddriguez @StefiLeon U are a disgrace to ur country…worse than a snake 🐍,0
@YamiiRoddriguez “nO lA eStOy pAsAndO bIeN” Stfu u dumb bitch,1
@YamiiRoddriguez @StefiLeon bitch,1
"@YamiiRoddriguez I don't know but how did you become so ugly like this , Worst face I've ever seen.",0
"@SneakerNyame_ @YamiiRoddriguez she is not the first to abuse  and she wont be the last,but the fact that she brought messi's mother into it, i think she doesn't deserve peace of mind",0
"@YamiiRoddriguez @StefiLeon Go home 
Go play for portugal 
Fking woman always doing useless shit",0
@YamiiRoddriguez Eat shit and disappear you hypocrite,0
@YamiiRoddriguez freaking snake,0
@YamiiRoddriguez @StefiLeon Leave the team bitch.,1
"@YamiiRoddriguez Bitch wanted Messi to retire in 2019
Then made a tattoo of the 3rd star which Leo achieved,what a hypocrite🥱",0
@YamiiRoddriguez @StefiLeon A finished lesbian player,1
@YamiiRoddriguez You're a fraud who wanted Argentina to lose the World cup just because you're a pendu fan. This transgender should never be allowed to play for Argentina,1
@YamiiRoddriguez @StefiLeon Get the hell out of Argentina you snake,0
@MbappeOfUNILAG @rmgpresha7 @SneakerNyame_ @YamiiRoddriguez Sending her death threats??,0
@Jxrry2704 @T1NF4 @ProudFede @YamiiRoddriguez I wrote in Spanish broken ass,0
@Akinsjnr3 @T1NF4 @ProudFede @YamiiRoddriguez I wrote in Spanish broken ass,0
@YamiiRoddriguez Penaldo wouldn’t even touch you with the way you are ugly lol https://t.co/ikK353qnMJ,0
@YamiiRoddriguez Your face like shit,0
"@YamiiRoddriguez The fact that you are ugly annoys me the more, why did Argentina select a chimpanzee to lead a noble team? 🤦🤦",1
"@whozl33 @YamiiRoddriguez Okay and for not judging or whatever, does that make your net worth much better than mine or what? This is Twitter blud, uu can ride her as much as you want but that doesn’t mean you have shit to your name too",0
"@Caninof220 @julian_lucatti @YamiiRoddriguez https://t.co/KyuS6qFD7r

The mole mocking her country's hero
#Messi",0
@kofi_Fiifi_Pius @fawogyimiiko @YamiiRoddriguez @StefiLeon She's a rapist supporter. Fuck off to hell,0
@YamiiRoddriguez Suck a fat cock u choose a side and disrespected messi yo fellow countryman out of spit 1s again suck a fat cock,1
"@YamiiRoddriguez Lesbo we love ronaldo too 
But did u thought messi was alone  .. https://t.co/4ffWAiEGEm",0
@YamiiRoddriguez Lesbo are u crazyy https://t.co/NfT3kyAQyb,1
"@YamiiRoddriguez @StefiLeon You are irritating. You look like shit, Bozo.",0
"@fifaworldcup_es @YamiiRoddriguez @Argentina https://t.co/KyuS6qFD7r

After mocking Messi?
A disgrace to the Nation and the national team. A mole she is!!",0
"@fifaworldcup_es @YamiiRoddriguez @Argentina Werey u be trans sef
@YamiiRoddriguez putaaaaaaa",0
I hope they drag this trans looking pvta until she deactivates,1
@USWNT @alexmorgan13 You are all fucking disgraceful privileged brats. Some women in this world would kill to be able to have the freedom that you have....,0
@USWNT @alexmorgan13 You are all fucking disgraceful privileged brats. Some women in this world would kill to be able to have the freedom that you have....,0
@YamiiRoddriguez @StefiLeon You slandered Messi and now your lgbthdtv ass is gonna be famous in Argentina. Your bitass will be **** https://t.co/9TQFy1kxGH,1
@WillieWinehouse @YamiiRoddriguez Do You support rapists and women abuse? Because She does...,0
"@ghav_nah @fawogyimiiko @YamiiRoddriguez Yeah I know a dumb ass when I see one,enjoy your evening g string boy 😗😗",0
"@SneakerNyame_ @YamiiRoddriguez yeah retard, yeeaah https://t.co/LDyCDgPkVa",0
@YamiiRoddriguez You're a rat dumbdumb https://t.co/Xw4gLGIkVU,1
The time has come once again to burn @CanadaSoccerEN to the ground.,0
"@YamiiRoddriguez Shameless TWEET 💩💩💩💩💩💩💩💩💩💩💩💩💩  In 2019 YOU wanted Messi to retire from the National Team   And here YOU liked a tweet which said ""FIFA idolises Messi. The world idolises Ronaldo""  💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩💩 Fat ass",0
"@WillieWinehouse @YamiiRoddriguez Ronaldo's fans respect Messi, so it's Messi's fans that is saying everything was rigged to favour Messi. It's still them trending, Ronaldo was in Europe at 35. Bro please swallow your cock n geddifok",0
@CLARYpodcast @USWNT You people who think just because someone doesn’t sing or place their hand over their heart when the national anthem is played  do not love their country are pathetic  Traitor Trump pretends to love his country but does not and he rapes children. Such hypocrites https://t.co/jPYotn1CWe,0
Hope that midget farts on her and this bitch never kicks a ball again tbh,0
"@YamiiRoddriguez How you put your own country down in the World Cup just for a country you don’t live in. You gay f*ck.. if you don’t like Messi keep it to yourself, but you don’t have to criticize the whole Argentina 🇦🇷 team.. respect your own country.. you shouldn’t be in the team. #youtrash 🗑️",0
Tattoo of a drug/women smuggler on one side and tattoo of a possible rape accused on the other. and then the Audacity to play the victim? https://t.co/Muw1efS98b,0
Disgusting rojo ×lisandro looking ass biach,0
"Wrap it up nigga/niggress, whatever you identify as🙄",1
@YamiiRoddriguez You haven't seen anything.. ugly b**ch,1
Fuck you b word,0
@impishpain @KirbyyMessi @YamiiRoddriguez Fuck you,0
"Get that bitch outta the national team. Preferring Ronaldo is one thing but being anti-Messi, retweeting fake posts slandering Messi and wearing the Argentine Jersey is just a crime.",0
@USWNT @GridAKL Fuck them American hating bitches,1
@TeamCRonaldo Sympathy seeking peice of shit she is,0
@FCB_KEL @BenopaOnyx1 @YamiiRoddriguez Average Pessi fan assuming anyone who doesnt suck their idols cock automatically cares about penaldo:,0
"@WillieWinehouse @la_dangote @OBO_master @YamiiRoddriguez Stupid bitch trying to form saint, she disrespected Messi and she deserves all the backlash",0
@edits_gavi @la_dangote @WillieWinehouse @OBO_master @YamiiRoddriguez Your father is a bastard,0
@USWNT The size of rapinoes penis,1
@Daniiflexy268 @LiveFromCampNou @YamiiRoddriguez https://t.co/q1XO0RyRLL if you still say the same thing after reading this theres something wrong with in your brain😹,0
"@WillieWinehouse @Le21112004 @la_dangote @OBO_master @YamiiRoddriguez Shut the fuck up stupid bitch, you can't fucking handle facts and then you choose to insult, get the fuck out of the app if u can handle a simple argument",1
"@Views09 @YamiiRoddriguez well, apart from commenting anti messi things I also supported and defended a guy from his team who hit and raped a woman good but if you want to support it, keep it in Argentina nobody wants her👍  he also uses the image of ronaldo to cover himself😐 https://t.co/cFIKehXZKf",0
embarrassing cunt. i hope you break your leg,1
@YamiiRoddriguez Fuck you whore Messi always THE GOAT 🐐,1
@eldonmbs @YamiiRoddriguez Go to kitchen whore,1
Damn i didn't know this b**ch tweeted in 2019 that messi should resign from national team. Such a fkin stupid lady. You deserve all of this shit. Well done Messi FC.,0
"@WillieWinehouse @la_dangote @OBO_master @YamiiRoddriguez Got owned like a bitch stfu, understand why Messi fans actually went after her retard. She discredits him just like stupid bum ass Ronaldo fans. Gtoh",1
@BarackObama @USWNT you might have to kill everyone who says something against you ... this wont leave a lot of people on this planet!!!!,0
@buc1080 @MichelobULTRA @alexmorgan13 Right... Like you understand and support free speech or the constitution. It's people like you that shit all over what this country stands for. This country has done more for equality than any human civilization in history. Yet you lazy shits can tie your own shoes w.o crying.,0
@YamiiRoddriguez Fuck you asshole,0
@mikeyrich187 @FIFAWWC @PilipinasWNFT You going to tell France to send all the Africans back home? Those ladies are still filipino lol.,0
@mikeyrich187 @FIFAWWC @PilipinasWNFT You going to tell France to send all the Africans back home? Those ladies are still filipino lol.,0
@YamiiRoddriguez U wanted messi to retire in 2019 U liked the hate posts and tweets on messi... U called fifa rigged the wc coz your  pendu guy lost to morocco.... U DUMBASS BITCH u deserve every fkng bit of this hate💦💦,0
@YamiiRoddriguez You’re brain dead like seriously brain dead,0
@YamiiRoddriguez The one and only goat Leo Messi is literally infinitely better than penaldo and everyone in the history of the sport at literally everything. LITERALLY EVERYTHING. People thinking otherwise are retarded and don’t deserve an opinion. Fucking retard.,0
@MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully We already know Mike. You didn’t have to kill him. https://t.co/5dQTTzSol5,0
@MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully We already know Mike. You didn’t have to kill him. https://t.co/5dQTTzSol5,0
@XeroxPhenom @YamiiRoddriguez @StefiLeon If she's not like my opinion she's wrong!!! Shit mind👎🏻,0
"What a shame... being a woman herself and idolizing a narcissist prick who raped a woman. While hating a person, who fought for YOUR country through sweat and tears. Shut the fuck up you sb so disgraceful",0
"@USWNT If I was a gay woman who hated America, I bet your team would really excite me.",0
@Daniiflexy268 @LiveFromCampNou @YamiiRoddriguez This is one of her likes you r*tard. Are you slow? https://t.co/rur5qh1S66,0
I’m reading so many comments on how the #Filipino Women’s #Soccer team is mostly “halfies” not “real Filipinos” basta why not be mad at U.S colonization &amp; dictatorship that made forced migration a survival tool? Don’t be mad at migrants or diaspora. It’s misdirected &amp; hurtful.,0
@USWNT This dumb ass https://t.co/0RBUETHhX9,0
"stop acting like a victim 🤮 you don't deserve to be an argentine who likes articles that deny national merit and pride, hypocritical 🐍🐍🐍 I hope you lose like your idol, snake 🐍🐍🐍🐍🐍🐍🐍🐍 https://t.co/8NeDxdG8DA",0
@USWNT @schuerta Why don't you hire some players that actually love our country instead of these American marxist social justice whiners.  I hope a bunch of trans take over your sport,0
@USWNT @schuerta Why don't you hire some players that actually love our country instead of these American marxist social justice whiners.  I hope a bunch of trans take over your sport,0
@Ronny_1230 @GallagherdogOut @YamiiRoddriguez This is why ur dad left u,0
@BarackObama @USWNT Ur chef slave is dead?,0
@England @Lionesses All lesbians,1
@ACTBrigitte fuck @mPinoe traSH Piece of shit...hope this team loses badly....unAmerican TRASH!,0
@PedoPeteFU @MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully That is such an obvious gay dude that even his mouth looks like a butt hole.,0
@PedoPeteFU @MichelleObama @USWNT @mPinoe @Cdunn19 @sunshine_sully That is such an obvious gay dude that even his mouth looks like a butt hole.,0
That @YamiiRoddriguez bitch deserves burning in hell for supporting rapists and slandering a good guy like Messi.,0
@POTUS @USWNT They lost to 15 year olds  You need some penis women on the team  Get it done joe,0
"Aside from the insurrection, what's more anti-American than twatwaffle @megynkelly degrading American athletes who are competing in the World Cup. WTF has that blonde bloviating basket of bullshit ever done besides lie to viewers &amp; kiss the ass of orange traitor?  @USWNT",0
@prime_culer @rgb_phenomeno @Views09 @YamiiRoddriguez Getting “heat”. Lmaoo how fcking delusional can you be ? When a player likes cr7 slander you s*ck the shit out of them. When it’s a women who likes tweets who are not even that much into slander you harass her in groups like little p*ssies. D*sgusting ppl. No life and no honour,0
We don't forget your shitty tweets about Messi. @YamiiRoddriguez https://t.co/DZ0zFPcCOU,0
fuck you @sweden,0
@nikefootball @USWNT @mPinoe She’s not an American hero. She is a disgrace to all young girls and women. She thinks it’s OK for transgender’s to playing women’s sports. Of course she’s retiring So it will not affect her. She’s a disgrace,0
@nikefootball @USWNT @mPinoe She’s not an American hero. She is a disgrace to all young girls and women. She thinks it’s OK for transgender’s to playing women’s sports. Of course she’s retiring So it will not affect her. She’s a disgrace,0
"@USWNT @schuerta Nobody cares about a bunch of Anti American lesbians, I hope they lose they are a disgrace to country , with the exception of three of the players, and they know who they are they can go to Hell",1
"@USWNT @schuerta Nobody cares about a bunch of Anti American lesbians, I hope they lose they are a disgrace to country , with the exception of three of the players, and they know who they are they can go to Hell",1
"@BarackObama @USWNT YOU WEAKENED OUR MILITARY WHILE I WAS IN IT. You didn’t pay us, you kicked out more than just generals. YOU INTENTIONALLY ALLOWED OUR SEALS TO DIE BECAUSE YOU DIDNT KILL OSAMA... YOU ARE A TRAITOR https://t.co/HpWYww8cUh",0
@YamiiRoddriguez Your a bitch,1
"@BarackObama @USWNT Im seriously asking -Is it true you are gay, and your ""wife"" is a man ?",0
"@USWNT Hey, look, a bunch of “women” wearing the logo of a company founded by &amp; that supported the NAZI’s in WWII, while not placing their hand over their heart (one kneeling) during the nat. anthem for their country, one where every one of them makes over $300k annually playing soccer.",0
@BarackObama @USWNT Any dead people floating in your pond today?,0
@USWNT @schuerta This whiney ass Trump pussies should be ignored. https://t.co/lLeS1HGZiw,0
@USWNT @schuerta This whiney ass Trump pussies should be ignored. https://t.co/lLeS1HGZiw,0
@YamiiRoddriguez @StefiLeon Pussy,1
@mPinoe You anti-American piece of shit. You suck,1
@FIFAWWC The US womens team is a fucking total embarrassment to our country!! Lose bitches lose !,1
@YamiiRoddriguez people are just sad to see you support a rapist,1
@Damn_Yankey @USWNT @damn_yankey you have woke the man hating lesbians!,1
@BarackObama @USWNT did you kill your chef?????  DID HE KNOW TOO MUCH THINGS ON YOU ????,0
@YamiiRoddriguez Keep crying u ugly af,1
@NGSuper_Falcons @oluchitobex @RandaAndrew @aysugaofficial @thenff Would you like a booty pic today?☺️ https://t.co/eTP9qZSbK6,0
"@FIFAWWC is this true ?? Transgender Women are not biological Women , they’re Men sorry to break it to you ... They should have their own category which should be completely different from Womens sport .. This is unacceptable ...",1
@YamiiRoddriguez Your mum liked it or what   Shameless yami lesbo https://t.co/ImY6qDi2n8,1
@YamiiRoddriguez What about this lesbian girl..  Don't play victim  here https://t.co/X4LQ9tEk1d,1
@YamiiRoddriguez @StefiLeon You ar bitch,1
"@USWNT How quickly they(the league, team and fans) have forgotten Rapinoe's blatantly bigoted on-field theatrical aimed at the young women of Thailand WN ⚽️T in 2019. Black players on the team have turned blind eyes to the fact that they have a racist (Megan Rapinoe) on the team.",1
"@nff_landslag how can you take this seriously?Women are not suitable for this sport, clearly no motor skills for football. they have no idea about tactics,feeling for the ball. the whores just laugh with a tie at the end. Shameful.Furthermore,the appearance of the coach, isn't it just a witch?",1
@FIFAWWC @nff_landslag @CarolineGrahamH ugly bich,1
@FIFAWWC @nff_landslag @CarolineGrahamH ugly bich,1
@FIFAWWC @nff_landslag @CarolineGrahamH ugly bich,1
@GrahamAllen_1 Never has there been more penis envy than they have at @USWNT especially that 50 year old guy with the pink hair,1
@MSNBC @noorxnoman We need another trans athlete to replace her.   NO FUNDING for @USWNT until they permit transwomen to complete.,0
hmmmm i think she is a bit stinky but also does look a bit like that staff member told her to go or smth. @AdaStolsmo stinky or no stinky wys ? https://t.co/8FV5zCIU6m,0
"@K1K0BeNice @thepushaman1 @FIFAcom @PilipinasWNFT Lmfao I don’t care for the world cup and much less the Philippines, I didn’t know they already got their ass beat by Switzerland 2-0 😂😂😂😂😂😂😂😂😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣",0
"@NZ_Football No wonder Wilkinson is a lesbian, can’t get her head on anything !",1
"@K1K0BeNice @thepushaman1 @FIFAcom @PilipinasWNFT You sound stupid af, I know you’re a butthurt ass filipino that is mad. Your team got a win cause of some biased reffing, that’s the only win they were going to get the win it, just know the next two teams are going to fuck em 😂",0
@BarclaysWSL @nati_sfv_asf @nff_landslag @lehmann_alisha Shit player headless chicken player,0
@BarclaysWSL @nati_sfv_asf @nff_landslag @lehmann_alisha Shit player headless chicken player,0
@FIFAWWC @PilipinasWNFT Phillipines goalkeeper is a rat creature,1
@FIFAWWC @PilipinasWNFT Phillipines goalkeeper is a rat creature,1
"Look at stupid ass 14. She is the worst player in the whole field. Can’t clear it and then watches from no man’s land, keeping the scorer inside. It’s so pathetic",0
